tree_id	accession	is_exact_gps_coordinate	lat	lng	tg_pid	title	year	authors	species	num_sequences	num_genotypes	num_phenotypes	icon_name
TGDR009-100775	TGDR009	true	13.30125	77.141611111111	24577	Genetic analysis of Pongamia pinnata (L.) Pierre populations using AFLP markers	2012	Gowda, Balakrishna,Pavithra, H.R ,Shivanna, M.B ,Chandrika, K. ,Prasanna, K.T 	Millettia pinnata	0	532	1	small_green
TGDR001-1983	TGDR001	true	45.567	-122.667	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112474	TGDR021	true	16.495	99.17541667	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112224	TGDR021	true	13.99547222	102.571	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112286	TGDR021	true	17.27094444	103.4587222	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2338	TGDR001	true	46.050	-121.933	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-13040	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR005-12897	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR021-112358	TGDR021	true	18.60127778	99.89458333	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112285	TGDR021	true	17.26988889	103.45775	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112583	TGDR021	true	17.70472222	99.35011111	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112211	TGDR021	true	14.03063889	102.5741667	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112334	TGDR021	true	17.60022222	100.5453333	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-13032	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR005-12871	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR003-5102	TGDR003	true	36.03077778	138.8388611	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR021-112510	TGDR021	true	17.58477778	98.88211111	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2133	TGDR001	true	46.933	-122.550	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-12873	TGDR005	true	-21.52083	-49.67944	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR021-112348	TGDR021	true	18.60166667	99.901	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-13093	TGDR005	true	-23.06028	-45.50167	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR001-2127	TGDR001	true	45.567	-122.450	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR001-2372	TGDR001	true	48.917	-122.067	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112078	TGDR021	true	14.89913889	98.84841667	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR009-100766	TGDR009	true	14.3775	76.114333333333	24577	Genetic analysis of Pongamia pinnata (L.) Pierre populations using AFLP markers	2012	Gowda, Balakrishna,Pavithra, H.R ,Shivanna, M.B ,Chandrika, K. ,Prasanna, K.T 	Millettia pinnata	0	532	1	small_green
TGDR001-2332	TGDR001	true	46.117	-123.000	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR003-5071	TGDR003	true	35.1755	140.0277778	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR021-112114	TGDR021	true	14.37341667	99.08480556	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112189	TGDR021	true	15.64491667	101.0309722	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112234	TGDR021	true	14.38816667	105.2088333	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-12896	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR001-2284	TGDR001	true	47.083	-122.233	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112109	TGDR021	true	14.3785	99.08569444	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2216	TGDR001	true	48.917	-122.067	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112508	TGDR021	true	17.59855556	98.87794444	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2281	TGDR001	true	48.917	-122.067	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-12976	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR003-5081	TGDR003	true	35.19277778	140.1280556	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR001-2074	TGDR001	true	46.567	-121.667	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR001-1953	TGDR001	true	47.850	-121.817	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR001-1941	TGDR001	true	44.733	-123.067	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR003-5076	TGDR003	true	35.19375	140.1283333	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR003-5032	TGDR003	true	35.18763889	140.0259722	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR005-12935	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR021-112297	TGDR021	true	17.28136111	103.4569722	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-12966	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR001-2254	TGDR001	true	47.733	-121.983	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-12964	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR003-5020	TGDR003	true	35.16552778	140.1424444	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR021-112120	TGDR021	true	14.40258333	99.07366667	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112048	TGDR021	true	14.88597222	98.82397222	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112421	TGDR021	true	19.61741667	98.95722222	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR003-5126	TGDR003	true	36.02941667	138.83975	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR021-112057	TGDR021	true	14.88736111	98.81713889	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-12982	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR001-2418	TGDR001	true	47.100	-122.200	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112291	TGDR021	true	17.27558333	103.4576111	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR009-100777	TGDR009	true	13.704055555556	77.631361111111	24577	Genetic analysis of Pongamia pinnata (L.) Pierre populations using AFLP markers	2012	Gowda, Balakrishna,Pavithra, H.R ,Shivanna, M.B ,Chandrika, K. ,Prasanna, K.T 	Millettia pinnata	0	532	1	small_green
TGDR001-2067	TGDR001	true	46.433	-122.850	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR003-5035	TGDR003	true	35.18966667	140.0269167	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR021-112584	TGDR021	true	19.61493056	100.0014944	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112526	TGDR021	true	17.67036111	98.86997222	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR003-5121	TGDR003	true	36.02922222	138.8398333	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR021-112072	TGDR021	true	14.895	98.84288889	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-12980	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR005-13039	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR003-5070	TGDR003	true	35.17641667	140.0223333	21377	Extensive selfing in an endangered population of Pinus parviflora var. parviflora (Pinaceae) in the Boso Hills, Japan	2012	Iwasaki, Takaya,Sase, Tadashi ,Takeda, Shohei ,Ohsawa, Takeshi A,Ozaki, Kemrio ,TANI, NAOKI,Ikeda, Hiroyuki ,Suzuki, Masanori ,Endo, Ryota ,Tohei, Kazuo ,Watano, Yasuyuki Y	Pinus parviflora	0	4	0	small_green
TGDR021-112225	TGDR021	true	13.99569444	102.5699722	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2336	TGDR001	true	45.750	-122.833	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR009-100781	TGDR009	true	13.306	76.293472222222	24577	Genetic analysis of Pongamia pinnata (L.) Pierre populations using AFLP markers	2012	Gowda, Balakrishna,Pavithra, H.R ,Shivanna, M.B ,Chandrika, K. ,Prasanna, K.T 	Millettia pinnata	0	532	1	small_green
TGDR021-112484	TGDR021	true	16.49319444	99.16680556	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2035	TGDR001	true	44.733	-123.050	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112075	TGDR021	true	14.89738889	98.84605556	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2339	TGDR001	true	47.167	-122.383	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112127	TGDR021	true	17.83911111	97.98213889	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-13020	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR021-112125	TGDR021	true	17.84230556	97.97955556	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-2398	TGDR001	true	47.167	-122.383	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112173	TGDR021	true	15.65344444	101.0238056	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR021-112346	TGDR021	true	18.60458333	99.90102778	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-12852	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR009-100779	TGDR009	true	12.038583333333	77.013444444444	24577	Genetic analysis of Pongamia pinnata (L.) Pierre populations using AFLP markers	2012	Gowda, Balakrishna,Pavithra, H.R ,Shivanna, M.B ,Chandrika, K. ,Prasanna, K.T 	Millettia pinnata	0	532	1	small_green
TGDR021-112130	TGDR021	true	17.83347222	97.98319444	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR001-1942	TGDR001	true	45.583	-122.383	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-13122	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR001-2102	TGDR001	true	46.533	-122.483	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR021-112144	TGDR021	true	17.86766667	97.97002778	25842	Population genetic analysis of Xylia xylocarpa (Fabaceae - Mimosoideae) in Thailand	2014	Wattanakulpakin, Tanat,Volkaert H A	Xylia xylocarpa	0	16	1	small_green
TGDR005-13035	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
TGDR001-1943	TGDR001	true	45.833	-122.833	20176	Association genetics of traits controlling lignin and cellulose biosynthesis in black cottonwood (Populus trichocarpa, Salicaceae) secondary xylem.	2010	Neale, David Brian,Tsai, Chung-jui,Davis, Mark F.,Sykes, Robert,Stanton, Brian J,Lee, Jennifer M JM,Choi, Minyoung,Eckert, Andrew J.,Wegrzyn, Jill L.	Populus trichocarpa	0	874	3	small_green
TGDR005-12831	TGDR005	true	-22.30694	-47.37750	23829	Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis	2013	Bressan, Eduardo Andrade	Jatropha curcas	0	10	0	small_green
