tree_id,family,genus,species,isTGDR,title,year,authors,lat,lng,icon_type
TGDR005-L10P10-10e1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L10P10-10e2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L10P10-10e3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L10P10-10f1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L10P10-10f2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L10P10-10f3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L10P10-10g1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L10P10-10g2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L10P10-10g3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.33000,-47.31861,parks
TGDR005-L1P09-8a1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8a2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8a3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8b1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8b2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8b3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8c1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8c2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8c3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8d1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8d2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8d3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8e1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8e2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8e3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8f1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8f2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8f3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8g1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8g2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L1P09-8g3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-20.26306,-50.58194,parks
TGDR005-L2P04-1a1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1a2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1a3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1b1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1b2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1b3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1c1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1c2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1c3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1d1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1d2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1d3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1e1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1e2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1e3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1f1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1f2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1f3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1g1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1g2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P04-1g3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.63111,-47.69056,parks
TGDR005-L2P10-13a1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13a2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13a3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13b1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13b2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13b3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13c1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13c2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13c3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13d1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13d2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13d3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13e1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13e2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13e3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13f1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13f2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13f3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13g1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13g2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L2P10-13g3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-21.52083,-49.67944,parks
TGDR005-L3P14-12a1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12a2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12a3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12b1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12b2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12b3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12c1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12c2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12c3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12d1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12d2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12d3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12e1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12e2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12e3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12f1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12f2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12f3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12g1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12g2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P14-12g3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-21.52083,-49.67944,parks
TGDR005-L3P27-3a1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3a2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3a3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3b1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3b2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3b3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3c1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3c2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3c3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3d1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3d2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3d3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3e1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3e2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3e3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3f1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3f2,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3f3,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
TGDR005-L3P27-3g1,Jatropheae,Jatropha,Jatropha curcas,true,"Jatropha curcas L. (Euphorbiaceae) exhibits a mixed mating system, high correlated mating and apomixis",2013,"Bressan, Eduardo Andrade",-22.30694,-47.37750,parks
